text,label
great to see and hear the wonderful noni on  
if you missed thursday’s episode we have no words but catch us again tonight at 11pm  
sundays get you feeling low as the reality that tomorrow is monday has just hit but is here to li… 
"  in the spirit of valentines 3 favorite love songs are
1 all my love kci  jojo
2 anytime …"
  superior riddim is favorite because of all the legends such as who have used it and made 🔥…
  valentines may have passed but we are still feeling the love thursday’s episode was all about kenya’s power celebrity coupl…
  valentines may have passed but we are still feeling the love thursday’s episode was all about kenya’s power celebrity coupl…
"we were born in tha music living in tha music
      … "
  valentines may have passed but we are still feeling the love thursday’s episode was all about kenya’s power celebrity coupl…
  next up with her original signal “say my name”  
  we hope you are watching this and are already getting ideas of a collabo see what else we got up to with …
valentines may have passed but we are still feeling the love thursday’s episode was all about kenya’s power celebr… 
next up with her original signal “say my name”  
  we hope you are watching this and are already getting ideas of a collabo see what else we got up to with …
we hope you are watching this and are already getting ideas of a collabo see what else we got up to… 
"off the top as i do so well
 final episode 😎  lit360 
 mixtape is out… "
  come lets make your night memorable     …
  and ’s love story makes you fall in love all over again catch them again on sunday night at 11pm on…
and ’s love story makes you fall in love all over again catch them again on sunday night a… 
  come lets make your night memorable     …
  but this man must truly love me hes bought me technically a whole flower shop wine and a good steak but made sure im…
  was behind the scenes of s new music video  heres a sneak peek  
  come lets make your night memorable     …
  straight outta  for you lyric video out now link on my bio     …
"  drinking milk promotes greater gains in muscle protein
milk is an effective rehydration aid better than sports drinks…"
"  drinking milk promotes greater gains in muscle protein
milk is an effective rehydration aid better than sports drinks…"
  come lets make your night memorable     …
come lets make your night memorable    … 
life is lit 🔥
  great advice from dj zane if you are given a once in a lifetime opportunity take it see what else he got upto on 
  we have a pop quiz on tonight what do  and have in common  …
  class is in session guys get your brain pen and paper out as it is time for a quick quiz what do  …
  from being a member of necessary noise to having a successful solo career is the true definition of what a…
  who else gives you the plug like we do tune in right now to watch the behind the scenes of new single …
  superior riddim is favorite because of all the legends such as who have used it and made 🔥…
  a riddim is not just any beat it is a combination of many artists coming together to create a 🔥 beat …
  diani is favorite shoot location in kenya but on an international level jamaica was a lovely experience…
"

"
 
  was behind the scenes of s new music video  heres a sneak peek  
  link up with talented afrosoul singer noni now on  
and thats a wrap catch you again next week 
  we got mad respect  
  was behind the scenes of s new music video  heres a sneak peek  
and dee both agree that age is not a factor in their relationship do you consider age a major factor… 
and dee have so much chemistry and they can’t stop making each other laugh can you name a better couple 
we got mad respect  
and dee met when she was going to audition to be a video vixen from a video vixen to being his future… 
happy bihday baby heaven 
dee mentions that every day is valentines for them they don’t wait for 14th february to celebrate what does valen… 
chef eric has some great recipes for the perfect date night you have to tune in to find out 
watu wa  musiskie vibaya ana ma jokes 
is such a romantic he had to check on the food before dee came to join him 
this week we are all about couple goals and catching up on their ups and downs our next couple need no introductio… 
 
just like  
wow wyre actually looked for the jamaican producer who produced superior riddim and asked him for permission bef… 
  was behind the scenes of s new music video  heres a sneak peek  
  a riddim is not just any beat it is a combination of many artists coming together to create a 🔥 beat …
mentions his son is already a great pianist we can’t wait till he is able to show us his tricks… 
is a man that is hardly ever in the tabloids he is on right now breaking it down to us how he doe… 
 always looks good on his music videos as he is his own stylist  
  who else gives you the plug like we do tune in right now to watch the behind the scenes of new single …
if you want to know how woo’s his lady all the time tune in right now to find out  
diani is favorite shoot location in kenya but on an international level jamaica was a lovely exp… 
a riddim is not just any beat it is a combination of many aists coming together to create a 🔥 beat  
superior riddim is favorite because of all the legends such as who have used it an… 
who else gives you the plug like we do tune in right now to watch the behind the scenes of new si… 
from being a member of necessary noise to having a successful solo career is the true definition… 
class is in session guys get your brain pen and paper out as it is time for a quick quiz what do … 
  link up with talented afrosoul singer noni now on  
 
   
 
he is definitely a keeper  
  single ladies you have heard it from the one and only  slide into your crushes dm and ask them out  …
and are on playing quick fire you don’t want to miss this  
uhuruto 
you need to get you a man that looks at you the way looks at   
share with us  
whose imitation was the best  
but this man must truly love me hes bought me technically a whole flower shop wine and a good steak but made s… 
go get him  
truth his most awkward date was when he hustled for ksh700 to take a girl in high school for a movie an… 
truth she broke up with her last boyfriend as they grew apa why did you leave your last relation… 
a game of truth or dare is one thing you have to do on valentines if not every time  
sure she is  
and make you believe in love tune in right now as they reminisce about their best valenti… 
  was behind the scenes of s new music video  heres a sneak peek  
send in your answers using  if you know you know 
"has some tinder tips to all those on twitter 
1 keep swiping left 
2 be yourself  "
is every lady’s dream from doing your make up to giving you some tips is some lucky girl… 
  we look into the lives of couples in the limelight do you have a power couple you just cant stop admiring tell us using …
single ladies you have heard it from the one and only  slide into your crushes dm and ask them out … 
catch them now on  
girls do you think your boyfriendhusband can kill it in doing your make up  
 
and met in church in 2011 and there love blossomed from there tune in right now to know… 
  we are going to give you the good and bad when it comes to relationships you don’t want to miss this see you in just an ho…
  was behind the scenes of s new music video  heres a sneak peek  
was behind the scenes of s new music video  heres a sneak peek  
"  in the spirit of valentines 3 favorite love songs are
1 all my love kci  jojo
2 anytime …"
  did you guys get inspired from and dj faz jam session  
  covering easy to love by  is all you needed to hear this valentine’s day  
we are loving all the breakthroughs coming our way  
  is an influence to because of her authenticity and how she portrays herself as a badass do you…
we look into the lives of couples in the limelight do you have a power couple you just cant stop admiring tell u… 
  for you feel love you first have to selflove great words from   
  most afrosoul artists are from south africa and their songs are very political join and dj faz as they break…
  is an afrosoul artist and listening to her voice makes you fall in love  
  our very own lit music artist caught up with dj faz and mixed up some south african house music with the ultima…
  sundays are for chilling and catching up on everything you missed in the week such as our thursday show catch it again ton…
  celebrate the end of janworry like no one else has the best make tips for you tryout tonight to keep you l…
 
issa lit valentines  
tune in right now to watch what and got up to  
tell us using  
  from easy to love to sinzia if that is not a  we don’t know what is  
catch on tonight     
did you guys get inspired from and dj faz jam session  
  happy valentines people check out what weve got lined up for you tonight on  dont miss out make a date with us a…
from easy to love to sinzia if that is not a  we don’t know what is  
covering easy to love by  is all you needed to hear this valentine’s day  
   
what is your worst hea break story  
love can break and can also heal you think about all the hit love songs someone was definitely hea broken or ma… 
 
  link up with talented afrosoul singer noni now on  
for you feel love you first have to selflove great words from   
link up with talented afrosoul singer noni now on  
is an influence to because of her authenticity and how she porays herself as a badass… 
most afrosoul aists are from south africa and their songs are very political join and dj faz as th… 
is an afrosoul aist and listening to her voice makes you fall in love  
our very own lit music aist caught up with dj faz and mixed up some south african house music with t… 
tune in for a funfilled episode of  
you have just gotten home from all the valentine celebrations continue them right now as we are on 
you know what time it is  
and have always been working together he was just behind the scenes watch what else they… 
diana mentions that every day is valentines for her and  what does this day mean to you  
  our very own lit music artist catches up with dj faz and they mix south african house music with the ultimate k…
we know you will be watching  but what else did you get up to 
we are going to give you the good and bad when it comes to relationships you don’t want to miss this see you in just an hour 
and share their love story on  tell us how you met your paner and how you spent… 
  we celebrate for always using his platform to promote truth and fight against prejudice for all social groups…
"  in the spirit of valentines 3 favorite love songs are
1 all my love kci  jojo
2 anytime …"
"  in the spirit of valentines 3 favorite love songs are
1 all my love kci  jojo
2 anytime …"
"in the spirit of valentines 3 favorite love songs are
1 all my love kci  jojo
2 anytime… "
and met in church in 2011 and they have  every moment of it since… 
just 15hrs left  
 
narrates to us her worst hea break and how that influenced her to create 🔥 singles what is your wor… 
it’s valentines this episode is all about our power celebrity couples such as and diana marua… 
  will be on at 10pm on  we will be behind the scenes of his new music video   h…
will be on at 10pm on  we will be behind the scenes of his new music video … 
this week we are all about  and catching up on their ups and downs the couples need no introduction c… 
afrosoul aiste describes herself as a lover of all things love link up with her at 10 pm on… 
  we love our celebrities but what we love even more are our celebrity couples and all the 🍵they serve see you at 10pm on …
  we have a pop quiz on tonight what do  and have in common  …
  we have a pop quiz on tonight what do  and have in common  …
  happy valentines people check out what weve got lined up for you tonight on  dont miss out make a date with us a…
we have a pop quiz on tonight what do  and have in common… 
  happy valentines people check out what weve got lined up for you tonight on  dont miss out make a date with us a…
happy valentines people check out what weve got lined up for you tonight on  dont miss out make a date… 
  we love our celebrities but what we love even more are our celebrity couples and all the 🍵they serve see you at 10pm on …
  we love our celebrities but what we love even more are our celebrity couples and all the 🍵they serve see you at 10pm on …
tonight on  
we love our celebrities but what we love even more are our celebrity couples and all the 🍵they serve see you at 1… 
 
  there are only two things that go well on  a partner and music what is that love song that makes your he…
  there are only two things that go well on  a partner and music what is that love song that makes your he…
  we celebrate for always using his platform to promote truth and fight against prejudice for all social groups…
  there are only two things that go well on  a partner and music what is that love song that makes your he…
  our very own lit music artist catches up with dj faz and they mix south african house music with the ultimate k…
our very own lit music aist catches up with dj faz and they mix south african house music with the u… 
there are only two things that go well on  a paner and music what is that love song that make… 
  straight outta  for you lyric video out now link on my bio     …
  we celebrate for always using his platform to promote truth and fight against prejudice for all social groups…
  if you missed thursday episodes we have no words for you other than catch it again tomorrow night at 10pm you will have …
  we celebrate for always using his platform to promote truth and fight against prejudice for all social groups…
  dj fazzy gave the a challenge we are giving you the same challenge do you think you can hack  
straight outta  for you lyric video out now link on my bio   … 
  we celebrate for always using his platform to promote truth and fight against prejudice for all social groups…
  we celebrate for always using his platform to promote truth and fight against prejudice for all social groups…
  we celebrate for always using his platform to promote truth and fight against prejudice for all social groups…
we celebrate for always using his platform to promote truth and fight against prejudice for all soci… 
they have such great voices  
asengamhlophepongezi to the for winning a grammy for the best world music album a challenge to othe… 
   i wish to collabo with   
  sundays are for chilling and catching up on everything you missed in the week such as our thursday show catch it again ton…
  with the weekend here has the perfect cocktail for you to jump start your weekend will you be giving it a tr…
  thursday’s episode was just 🔥 gave us insights on his new album told us about his breakthrough…
sundays are for chilling and catching up on everything you missed in the week such as our thursday show catch it… 
and song shika is amazing we all fell in love when we first heard it head to… 
    
catch them again tomorrow night at 10pm on   
if you missed thursday episodes we have no words for you other than catch it again tomorrow night at 10pm you wi… 
