text,label
  africa is the continent that is urbanizing the fastest   senior director    …
  africa is the continent that is urbanizing the fastest   senior director    …
  africa is the continent that is urbanizing the fastest   senior director    …
  africa is the continent that is urbanizing the fastest   senior director    …
  africa is the continent that is urbanizing the fastest   senior director    …
  africa is the continent that is urbanizing the fastest   senior director    …
africa is the continent that is urbanizing the fastest   senior director  … 
"  

 principal secretary to the ministry of foreign affairs speaking to on th…"
  keynote speech by the deputy president of kenya at the forum 2014 in geneva switzerland   …
  keynote speech by the deputy president of kenya at the forum 2014 in geneva switzerland   …
keynote speech by the deputy president of kenya at the forum 2014 in geneva switzerland… 
"  quote of the week
 "
"  quote of the week
 "
"  quote of the week
 "
"  quote of the week
 "
"quote of the week
 "
"   

 head of corporate responsibility speaking to on matters…"
"   

 head of corporate responsibility speaking to on matters…"
