text,label
wakamba kingdom kati ya mrwise na maima nani mkali    … 
  yesterday’s show was a killer and congratulations to for pulling that up and also to everyone who made it hap…
yesterday’s show was a killer and congratulations to for pulling that up and also to everyone who mad… 
uyu mzae hangerudi ivo tu bila mm na yy kubonga ma 123then sasa ni address the  vil… 
  starting with phillip lucky dude charms our night and awakens african spirit in the first start of reggae  session na si…
"  
jaramogi university represented kaboom pam pa…"
   hellooooooo and north airport embakasi nairobi is tuned kama kawaidaaa…
   na wacheki nikiwa hapa kejani
"  

reggae love ❤️
reggae life 👌👌
 
 
…"
  narok jamrock inrock kaa the rock😁😂👐  
  east africa is present even hii show si mchezo 
    plz wacha tuone nini inaendelea kwa stage locked from nakuru 
  hii show imeweza mbayaaaaa🔥🔥🔥   
  sejo drop youth dem cold ya richieitaweza mbayaa   
  emba vitu tushaweka kando  sejo kasonge 
    this show always saves my weekendsloving it 
  sejo buda hio mixxtape imeweza sana mazee👏👏  
  show iko poa sana plus the meditation and the medication from the playlist noma …
  nko kwa keja lakini naskia nka nko kicc kwa concert 🔥🔥🔥🔥 
wakamba kingdom kati ya mrwise na maima nani mkali    … 
   pull up that luciano your world and mine big tune💯💯
  the playlist is maaaaad  💣💥  kalipuke 
"
somalia
kenya
suarez
messi
barcelona
"
hello kenya team moses kuria for president please follow this account for updates and guidelines about our presid… 
"    check out my latest live set 
"
show ina nibamba zi come ku come 
"
 please leteni hiyo show ya richiespice live "
 reggae vibrations are an awakening of our heas to those around us👌👌💣
 all my favorite riddim from waaay  the show
  reggea deejays wamenyc mbaya thou reggea artist in bado hutujawapea attention mazee  …
"  
reggae in the bathroom🇯🇲
reggae in the bedroom🇯🇲
reggae everywhere🇯🇲

everybody…"
reggea deejays wamenyc mbaya thou reggea aist in bado hutujawapea attention mazee  
   when a reggae song hits you you feel no pain
  loving the playlist  do sumn
   nuff respect guys
 when a reggae song hits you you feel no pain
  loving the playlist  do sumn
 nuff respect guys
loving the playlist  do sumn
  thank you  for dedicating every saturday to this hidden treasure of the rastafari reg…
"   
watching from kitui"
    what a super playlist
  machakos loud and clear 
  i love reggae music 
   bless up guys
  welcome to kenya richiehakuna matata 
  starting with phillip lucky dude charms our night and awakens african spirit in the first start of reggae  session na si…
    big up to james kamae from kirinyanga
"  embu massive on board 
"
"  
jaramogi university represented kaboom pam pa…"
    mother of creation unibamba tu sanaaaa
   mother of creation inakuwaga moto sanaaa
  greetings from ngong road kingman and empress  
    miss katiwa looku looku
    operation kingfish inakuwaga fty
   utawala
  ni cheze brownskin richie spice
   mark me present tuned in outa githurai 45 clearing mans conference 
  welcome to kenya richiemachakos getting you loud and clearbigup …
    bado ni valentines 😂😂😂
   loving the music inspiration from 
  the playlist is maaaaad  💣💥  kalipuke 
  we dea   richie spice
  big up to miss katiwa and kingman  
  watching the show🔥🔥 requesting for nuh leave mi richie spice   
   hellooooooo and north airport embakasi nairobi is tuned kama kawaidaaa…
  gotea richie and tell him welcome to kenya 
   pull up that luciano your world and mine big tune💯💯
  tupeleke na rada krissmachakos tuned 
   weuweeeeeeee dj sejo💯💯💯
"  


nyahururu ndani ya show hadi tamati 
enjoying nice reggae tunes🤙🏼💥💥"
 show iko juu nikiwa na jamal last born
  ngoma noma noma👊   richie spice 
"  hey na naona mko fiti
makueni tuko tuned jah bless you guys 
mnichezeee blac…"
"  

kama kawa u never dissapoint show noma sana big up rodo apo kwa sana  jodongo sacco👊👊👊"
   watching live from mombasa
   big up
  big up and big salute from my mind and soul 
  no one can stop raggae big up i wish i was there nimgotee richie spice pers…
  katiwa looking nycmachakos tuned to the show 
  leo lazima kieleweke 
    day by day ya richie unibless tu saaaana  big up miss katiwa kelitu kanini kaseo
   richie spice day by day issa hit
"  heno zako nitaongea uzeeni hehehe 



"
   heno south africa pesa mingi🤣🤣🤣🤣🤣
   leo show inabamba vyema sana nikiwa uganda
   operation kingfish inakuwanga ngoma moto sana
the music pale  🔥🔥🔥🔥🔥
  nko kwa keja lakini naskia nka nko kicc kwa concert 🔥🔥🔥🔥 
"  
reggae in the bathroom🇯🇲
reggae in the bedroom🇯🇲
reggae everywhere🇯🇲

everybody…"
